ID,EMF_sp,Synonymia,Reference_original,Introduced_only,Plantation_only,Invasion_mature,Invasion_front,Host,Field_sample,Greenhouse_sample,Introduced_to,Stand_mean_age_years,Mean_altitude_m,LAT_decimal,LON_decimal,N_g/kg,pH,SOC_g/kg,Annual_mean_temperature_°C,Annual_precipitation_mm,Type_of_ecosystem ,Observations 
151,Rhizopogon fuscorubens,Valid,Giachini et al. 2000,0,1,0,0,Pinus taeda,1,0,"Santa Catarina, Brazil",15,850,-27.5833333,-50.3666666666666,3.08,4.05,36.7,16,1700,Subtropical forest,Climatic variables and pH informed in the paper
152,Rhizopogon fuscorubens,Valid,Giachini et al. 2004,0,1,0,0,Pinus spp.,1,0,"Santa Catarina, Brazil",9,800,-27.75,-49.5,3.11,4.8,36.6,16,1700,Subtropical forest,Climatic variables and pH informed in the paper
153,Rhizopogon honoratoi,Valid,Spegazzini 1917,1,0,0,0,Pinus sp.,1,0,Chile,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
154,Rhizopogon luteolus,Valid,Chu-Chou & Grace 1983,0,1,0,0,Pinus radiata,1,0,New Zealand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
155,Rhizopogon luteolus,Valid,Chu-Chou & Grace 1990,0,1,0,0,Pinus radiata,1,0,New Zealand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
156,Rhizopogon luteolus,Valid,Chu-Chou 1979,0,1,0,0,Pinus radiata,1,0,New Zealand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
157,Rhizopogon luteolus,Valid,Cunningham 1942,1,0,0,0,Pinus spp.,1,0,Tasmania,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
158,Rhizopogon luteolus,Valid,Dunstan et al. 1998,1,0,0,0,Pinus sp. ,1,0,Australia,22,,-34,115,1.57,6.4,41.5,NA,NA,Grassland ,
159,Rhizopogon luteolus,Valid,Garrido 1986,0,1,0,0,Pinus radiata,1,0,Chile,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
160,Rhizopogon luteolus,Valid,Grgurinovic 1997,1,0,0,0,Pinus sp.,1,0,Australia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
161,Rhizopogon luteolus,Valid,Lamb & Richards 1970,1,0,0,0,Pinus spp.,1,0,Australia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
162,Rhizopogon luteolus,Valid,Lundquist 1986,1,0,0,0,Pinus pinaster,1,0,South Africa,NA,1720,-26.25,30.533333,1.99,5.3,24.2,NA,NA,NA,
163,Rhizopogon luteolus,Valid,Natarajan et al. 1988,1,0,0,0,Pinus patula,1,0,India,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
164,Rhizopogon luteolus,Valid,Ryvarden et al. 1994,1,0,0,0,Pinus sp.,1,0,"Malawi, Zimbabwe, Zambia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
165,Rhizopogon luteorubescens,Valid,De Meijer 2001,1,0,0,0,Pinus sp.,1,0,Brazil,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
166,Rhizopogon nigrescens,Valid,Giachini et al. 2000,0,1,0,0,Pinus spp.,1,0,"Santa Catarina, Brazil",19,0,-26.3666667,-48.7166663888888,4.32,4.2,65.9,22,1700,Subtropical forest,Climatic variables and pH informed in the paper
167,Rhizopogon occidentalis,Valid,Rubio et al. 2006,1,0,0,0,Pinus radiata,1,0,Spain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
168,Rhizopogon roseolus,Valid,Barroetaveña et al. 2005,0,1,0,0,Pinus ponderosa,1,0,"Patagonia, Argentina",40,650,-42.9166667,-71.35,3.13,6.1,52.9,9.8,750,Steppe grassland,Climatic variables informed in the paper
169,Rhizopogon roseolus,Valid,Dunstan et al. 1998,1,0,0,0,Pinus sp. ,1,0,Australia,22,,-34,115,1.57,6.4,41.5,NA,NA,Grassland ,
170,Rhizopogon roseolus,Valid,Garrido 1986,0,1,0,0,Pinus radiata,1,0,Chile,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
171,Rhizopogon roseolus,Valid,Lamb & Richards 1970,1,0,0,0,Pinus spp.,1,0,Australia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
172,Rhizopogon roseolus,Valid,Mikola 1969,0,1,0,0,Pinus spp.,1,0,Australia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
173,Rhizopogon rubescens,Rhizopogon roseolus,Birch 1937,1,0,0,0,Pinus radiata,1,0,"North Island, New Zealand ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Some soil variables informed in the paper (C/N/P)
174,Rhizopogon rubescens,Rhizopogon roseolus,Chu-Chou & Grace 1983,0,1,0,0,Pinus radiata,1,0,New Zealand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
175,Rhizopogon rubescens,Rhizopogon roseolus,Chu-Chou & Grace 1990,0,1,0,0,Pinus radiata,1,0,New Zealand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
176,Rhizopogon rubescens,Rhizopogon roseolus,Chu-Chou 1979,0,1,0,0,Pinus radiata,1,0,New Zealand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
177,Rhizopogon rubescens,Rhizopogon roseolus,Cunningham 1942,1,0,0,0,Pinus spp.,1,0,Tasmania,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
178,Rhizopogon rubescens,Rhizopogon roseolus,Giachini et al. 2000,0,1,0,0,Pinus taeda,1,0,"Santa Catarina, Brazil",15,850,-27.5833333,-50.3666666666666,3.08,4.05,36.7,16,1700,Subtropical forest,Climatic variables and pH informed in the paper
179,Rhizopogon rubescens,Rhizopogon roseolus,Grgurinovic 1997,1,0,0,0,Pinus sp.,1,0,Australia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
180,Rhizopogon subolivascens,Valid,Barroetaveña et al. 2005,1,0,0,0,Pinus ponderosa,1,0,"Patagonia, Argentina",40,650,-42.9166667,-71.35,3.13,6.1,52.9,9.8,750,Steppe grassland,Climatic variables informed in the paper
